58,Коллекционные фигурки,92ecab81-4d7d-4e73-8981-ab59779bc2a8,https://www.detmir.ru/catalog/index/name/collectible_figurines/,3,89e6e36c-f002-48f7-bea7-7c1fee8f3eaf
59,Сюжетно-ролевые наборы,5079c928-8b78-42bc-b48f-28748c4a6f7e,https://www.detmir.ru/catalog/index/name/rolevye_nabory/,2,2e2d6f47-5b97-4bae-8672-e8ee21fdc122
60,Игрушечное оружие и бластеры,7d067b3b-4c3a-4a2f-9bc8-63808510a849,https://www.detmir.ru/catalog/index/name/detskoe_oruzhie/,3,5079c928-8b78-42bc-b48f-28748c4a6f7e
61,Детские кухни,a9292661-f635-4cf0-b396-571689a66287,https://www.detmir.ru/catalog/index/name/detskie_kuhni/,3,5079c928-8b78-42bc-b48f-28748c4a6f7e
62,Играем в магазин,480b62ef-9875-4ba7-abe2-6cc1b1048c0e,https://www.detmir.ru/catalog/index/name/play_store/,3,5079c928-8b78-42bc-b48f-28748c4a6f7e
63,Салон красоты,f64b4daa-5887-468e-b715-a4f5403e9336,https://www.detmir.ru/catalog/index/name/beauty_salon/,3,5079c928-8b78-42bc-b48f-28748c4a6f7e
64,Игрушечная бытовая техника и уход за домом,dbe394f0-3e7d-44f6-832d-76dcc170dcc7,https://www.detmir.ru/catalog/index/name/bitovaja_tehnika/,3,5079c928-8b78-42bc-b48f-28748c4a6f7e
65,Профессии и медийные герои,621f251b-ae4f-44a5-bbff-84f7381e9cd7,https://www.detmir.ru/catalog/index/name/professional/,3,5079c928-8b78-42bc-b48f-28748c4a6f7e
66,"Игрушечная посуда, продукты и кухонная техника",86106930-78fb-4a70-92fb-cec54e7f4222,https://www.detmir.ru/catalog/index/name/posuda_toys/,3,5079c928-8b78-42bc-b48f-28748c4a6f7e
67,Игрушки для малышей и дошкольников,13cdbb4f-0fe7-4250-a505-b7da93a3838e,https://www.detmir.ru/catalog/index/name/igrushki_dlya_malyshey/,2,2e2d6f47-5b97-4bae-8672-e8ee21fdc122
68,Интерактивные игрушки для малышей,eb584b7d-5b9c-4e08-84ab-7f5d4e154bed,https://www.detmir.ru/catalog/index/name/interaktivnye/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
69,Игрушки развивающие для детей,0d5319f9-2181-4672-9329-ef28ddf4a255,https://www.detmir.ru/catalog/index/name/razvivayushchie/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
70,Развивающие коврики,5f57cb3c-035c-46e0-bcfc-fca889d00ac2,https://www.detmir.ru/catalog/index/name/razvivayushchie_kovriki/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
71,Игрушки для кроваток и колясок,726d36fd-664b-40c9-88cf-ab7d0df3db29,https://www.detmir.ru/catalog/index/name/toy_cot/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
72,Погремушки,1fb78ff0-4fe0-458d-8740-b28f914176fc,https://www.detmir.ru/catalog/index/name/pogremushki/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
73,Музыкальные инструменты для малышей,25cc2916-b394-4492-b76c-97d6bd26ffe1,https://www.detmir.ru/catalog/index/name/musical_instruments_kids/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
74,Игрушечный транспорт для малышей,687c512d-3b45-43a6-9936-dfd19bd4856e,https://www.detmir.ru/catalog/index/name/mashinki_dlya_malishey/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
75,Игрушки-каталки,583bec49-d276-4d8f-a938-07fb6362051c,https://www.detmir.ru/catalog/index/name/katalki/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
76,Развивающие ходунки,85590345-2edb-4e47-9453-8c8ee46f9020,https://www.detmir.ru/catalog/index/name/hodunki/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
77,Игрушки-подвески,306df6c1-e3f5-4bc2-b378-15eabef6ad21,https://www.detmir.ru/catalog/index/name/hanging_educational_toys/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
78,Игрушки для купания и аксессуары,ede5d778-c340-42b3-8191-9ba36cde00d7,https://www.detmir.ru/catalog/index/name/igrushki_dlya_kupania/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
79,Мобили,690df064-f2ea-4c45-9d8d-0a4132a73178,https://www.detmir.ru/catalog/index/name/mobili/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
80,Ночники и проекторы,14de69bc-22b5-43ba-8546-540fe4633704,https://www.detmir.ru/catalog/index/name/nightlights_projectors/,3,13cdbb4f-0fe7-4250-a505-b7da93a3838e
81,Игры настольные,8f2c02e3-5add-4e75-949a-d66c44b3d9e8,https://www.detmir.ru/catalog/index/name/nastolnye_igry/,2,2e2d6f47-5b97-4bae-8672-e8ee21fdc122
82,Экономические настольные игры,3d04311f-a3d5-43b8-bc1b-2bea0690826a,https://www.detmir.ru/catalog/index/name/biznes_igry/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
83,Развлекательные,89fe7e4d-2531-4c0e-84d1-be6a0781d7bc,https://www.detmir.ru/catalog/index/name/razvlek_igri/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
84,Развивающие,bf408456-7ec2-4ef7-8a24-3d977095bc67,https://www.detmir.ru/catalog/index/name/razvivaushie_igri/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
85,Логические настольные игры и головоломки,d18dedb7-d4ef-4026-9eaf-298ecbae9329,https://www.detmir.ru/catalog/index/name/logic/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
86,Стратегические,e04c9414-c820-435b-8bcb-f4e586767469,https://www.detmir.ru/catalog/index/name/strategic_games/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
87,Дорожные игры,d7200c84-3343-4c48-af35-139a74cbc381,https://www.detmir.ru/catalog/index/name/doroga/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
88,Настольные спортивные игры,d960175b-82e7-4e34-a61e-c2ad7ec0df9d,https://www.detmir.ru/catalog/index/name/sportivnye/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
89,Пазлы,d7bb71a0-9e4a-4e78-9a9d-ffd625c9d4c9,https://www.detmir.ru/catalog/index/name/pazly/,3,8f2c02e3-5add-4e75-949a-d66c44b3d9e8
